"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
2009-10-07,"19:10:00",1.962,"0.102","236.090","8.200","0.000","0.000","12.000"
2009-10-07,"19:11:00",1.784,"0.066","236.000","7.600","0.000","0.000","11.000"
2009-10-07,"19:12:00",1.244,"0.000","236.600","5.200","0.000","1.000","0.000"
2009-10-07,"19:13:00",1.278,"0.000","236.780","5.400","0.000","0.000","1.000"
2009-10-07,"19:14:00",1.318,"0.060","236.310","5.600","0.000","0.000","0.000"
2009-10-07,"19:15:00",1.306,"0.056","236.220","5.400","0.000","0.000","1.000"
2009-10-07,"19:16:00",1.478,"0.056","236.220","6.200","0.000","0.000","1.000"
2009-10-07,"19:17:00",1.776,"0.050","236.730","7.400","0.000","0.000","0.000"
2009-10-07,"19:18:00",1.874,"0.050","237.010","7.800","0.000","0.000","1.000"
2009-10-07,"19:19:00",1.866,"0.048","236.450","7.800","0.000","0.000","1.000"
2009-10-07,"19:20:00",2.11,"0.124","235.900","9.000","0.000","0.000","0.000"
2009-10-07,"19:21:00",2.398,"0.240","236.240","10.200","0.000","0.000","1.000"
2009-10-07,"19:22:00",3.058,"0.368","235.240","13.600","0.000","8.000","0.000"
2009-10-07,"19:23:00",4.598,"0.348","233.970","19.600","0.000","35.000","1.000"
2009-10-07,"19:24:00",4.102,"0.358","234.520","17.800","0.000","27.000","1.000"
2009-10-07,"19:25:00",4.566,"0.340","233.260","19.600","0.000","35.000","0.000"
2009-10-07,"19:26:00",4.064,"0.350","233.240","17.800","0.000","26.000","1.000"
2009-10-07,"19:27:00",4.548,"0.334","232.880","19.400","0.000","34.000","0.000"
2009-10-07,"19:28:00",4.56,"0.350","233.010","19.600","0.000","35.000","1.000"
2009-10-07,"19:29:00",4.548,"0.332","233.010","19.400","0.000","35.000","1.000"
2009-10-07,"19:30:00",4.476,"0.348","233.000","19.200","0.000","34.000","0.000"
2009-10-07,"19:31:00",4.41,"0.342","233.300","18.800","0.000","35.000","1.000"
2009-10-07,"19:32:00",3.496,"0.360","234.830","15.200","0.000","26.000","1.000"
2009-10-07,"19:33:00",3.298,"0.342","234.660","14.200","0.000","22.000","0.000"
2009-10-07,"19:34:00",4.016,"0.402","234.140","17.200","0.000","33.000","1.000"
2009-10-07,"19:35:00",4.21,"0.406","233.930","18.200","0.000","15.000","0.000"
2009-10-07,"19:36:00",5.242,"0.284","232.750","22.600","0.000","35.000","1.000"
2009-10-07,"19:37:00",4.07,"0.262","234.160","17.400","0.000","16.000","1.000"
2009-10-07,"19:38:00",5.002,"0.218","232.900","21.600","0.000","31.000","0.000"
2009-10-07,"19:39:00",3.776,"0.194","235.340","16.400","0.000","18.000","1.000"
2009-10-07,"19:40:00",4.27,"0.188","235.360","18.600","0.000","31.000","0.000"
2009-10-07,"19:41:00",3.854,"0.218","235.480","16.400","0.000","16.000","1.000"
2009-10-07,"19:42:00",4.468,"0.190","234.530","19.200","0.000","31.000","1.000"
2009-10-07,"19:43:00",2.256,"0.094","237.000","9.400","0.000","16.000","0.000"
2009-10-07,"19:44:00",3.012,"0.104","236.350","12.800","0.000","28.000","1.000"
2009-10-07,"19:45:00",2.462,"0.092","236.670","10.400","0.000","19.000","1.000"
2009-10-07,"19:46:00",2.728,"0.108","236.550","11.800","0.000","25.000","0.000"
2009-10-07,"19:47:00",2.8,"0.090","237.120","12.000","0.000","24.000","1.000"
2009-10-07,"19:48:00",2.336,"0.112","237.230","9.800","0.000","19.000","0.000"
2009-10-07,"19:49:00",2.806,"0.088","236.020","12.000","0.000","25.000","1.000"
2009-10-07,"19:50:00",2.476,"0.108","236.670","10.600","0.000","19.000","1.000"
2009-10-07,"19:51:00",2.568,"0.092","237.080","11.000","0.000","22.000","0.000"
2009-10-07,"19:52:00",2.938,"0.232","236.720","12.600","0.000","26.000","1.000"
2009-10-07,"19:53:00",2.456,"0.256","237.150","10.400","0.000","16.000","1.000"
2009-10-07,"19:54:00",3.456,"0.182","235.590","15.000","9.000","25.000","0.000"
2009-10-07,"19:55:00",4.872,"0.108","234.020","20.800","37.000","22.000","1.000"
2009-10-07,"19:56:00",3.914,"0.128","233.950","16.800","37.000","8.000","0.000"
2009-10-07,"19:57:00",4.204,"0.198","233.510","18.000","36.000","12.000","1.000"
2009-10-07,"19:58:00",4.976,"0.228","232.750","21.400","36.000","24.000","1.000"
2009-10-07,"19:59:00",4.92,"0.220","233.140","21.200","36.000","25.000","0.000"
2009-10-07,"20:00:00",5.058,"0.232","233.380","21.800","36.000","26.000","1.000"
2009-10-07,"20:01:00",4.386,"0.226","234.680","18.800","37.000","12.000","3.000"
2009-10-07,"20:02:00",4.862,"0.238","234.100","20.600","36.000","5.000","18.000"
2009-10-07,"20:03:00",4.832,"0.222","234.690","20.600","37.000","5.000","18.000"
2009-10-07,"20:04:00",4.84,"0.238","234.440","20.600","36.000","5.000","18.000"
2009-10-07,"20:05:00",3.394,"0.248","236.280","15.000","14.000","5.000","18.000"
2009-10-07,"20:06:00",2.7,"0.294","236.750","11.400","1.000","5.000","18.000"
2009-10-07,"20:07:00",2.678,"0.254","236.230","11.400","1.000","5.000","18.000"
2009-10-07,"20:08:00",3.274,"0.262","236.180","14.400","9.000","5.000","17.000"
2009-10-07,"20:09:00",4.812,"0.214","234.840","20.400","37.000","3.000","18.000"
2009-10-07,"20:10:00",4.776,"0.184","234.960","20.400","32.000","2.000","17.000"
2009-10-07,"20:11:00",3.384,"0.244","236.130","14.600","1.000","2.000","18.000"
2009-10-07,"20:12:00",2.846,"0.212","237.320","12.000","1.000","1.000","18.000"
2009-10-07,"20:13:00",3.752,"0.204","237.410","16.400","12.000","1.000","18.000"
2009-10-07,"20:14:00",5.306,"0.182","236.640","22.400","37.000","2.000","18.000"
2009-10-07,"20:15:00",5.754,"0.332","236.410","24.400","37.000","1.000","17.000"
2009-10-07,"20:16:00",6.284,"0.308","235.890","26.800","37.000","2.000","18.000"
2009-10-07,"20:17:00",5.736,"0.306","237.110","24.200","37.000","1.000","18.000"
2009-10-07,"20:18:00",5.14,"0.282","237.560","21.600","37.000","2.000","18.000"
2009-10-07,"20:19:00",5.266,"0.252","237.640","22.200","37.000","1.000","18.000"
2009-10-07,"20:20:00",4.724,"0.254","238.970","20.000","29.000","1.000","18.000"
2009-10-07,"20:21:00",3.696,"0.360","239.020","15.400","1.000","2.000","27.000"
2009-10-07,"20:22:00",3.722,"0.286","239.040","15.600","0.000","1.000","29.000"
2009-10-07,"20:23:00",3.78,"0.298","239.070","15.800","0.000","2.000","30.000"
2009-10-07,"20:24:00",3.79,"0.296","238.790","15.800","1.000","1.000","30.000"
2009-10-07,"20:25:00",3.516,"0.216","238.640","14.800","0.000","1.000","26.000"
2009-10-07,"20:26:00",3.062,"0.120","239.130","12.800","0.000","2.000","18.000"
2009-10-07,"20:27:00",3.176,"0.114","238.980","13.200","0.000","1.000","18.000"
2009-10-07,"20:28:00",3.322,"0.114","238.200","13.800","0.000","2.000","18.000"
2009-10-07,"20:29:00",3.202,"0.128","238.950","13.400","0.000","1.000","18.000"
2009-10-07,"20:30:00",3.376,"0.168","238.900","14.000","0.000","2.000","18.000"
2009-10-07,"20:31:00",3.336,"0.162","238.110","14.000","0.000","1.000","18.000"
2009-10-07,"20:32:00",3.346,"0.166","237.670","14.000","0.000","1.000","18.000"
2009-10-07,"20:33:00",3.314,"0.160","237.180","13.800","0.000","1.000","18.000"
2009-10-07,"20:34:00",3.312,"0.166","236.730","14.000","0.000","2.000","18.000"
2009-10-07,"20:35:00",3.338,"0.224","236.290","14.000","0.000","1.000","18.000"
2009-10-07,"20:36:00",3.496,"0.302","236.210","14.800","0.000","2.000","17.000"
2009-10-07,"20:37:00",3.466,"0.310","236.520","14.600","0.000","1.000","18.000"
2009-10-07,"20:38:00",3.488,"0.316","237.180","14.600","0.000","1.000","18.000"
2009-10-07,"20:39:00",3.126,"0.268","237.500","13.200","0.000","2.000","18.000"
2009-10-07,"20:40:00",3.036,"0.260","237.990","12.800","0.000","1.000","18.000"
2009-10-07,"20:41:00",3.016,"0.258","238.100","12.600","0.000","1.000","18.000"
2009-10-07,"20:42:00",3.026,"0.262","237.940","12.600","0.000","2.000","18.000"
2009-10-07,"20:43:00",3.004,"0.256","237.810","12.600","0.000","1.000","18.000"
2009-10-07,"20:44:00",3.02,"0.260","237.650","12.600","0.000","1.000","18.000"
2009-10-07,"20:45:00",3.006,"0.258","237.930","12.600","0.000","2.000","17.000"
2009-10-07,"20:46:00",3.038,"0.266","238.710","12.600","0.000","1.000","19.000"
2009-10-07,"20:47:00",3.016,"0.262","238.720","12.600","0.000","1.000","18.000"
2009-10-07,"20:48:00",3.036,"0.266","238.760","12.600","0.000","2.000","18.000"
2009-10-07,"20:49:00",3.006,"0.260","238.380","12.600","0.000","1.000","18.000"
2009-10-07,"20:50:00",3.026,"0.266","238.510","12.600","0.000","1.000","18.000"
2009-10-07,"20:51:00",3.008,"0.262","238.510","12.600","0.000","2.000","18.000"
2009-10-07,"20:52:00",2.936,"0.152","237.460","12.400","0.000","1.000","18.000"
2009-10-07,"20:53:00",2.894,"0.130","237.130","12.200","0.000","1.000","17.000"
2009-10-07,"20:54:00",2.914,"0.132","237.280","12.200","0.000","2.000","18.000"
2009-10-07,"20:55:00",2.968,"0.122","237.130","12.400","0.000","1.000","18.000"
2009-10-07,"20:56:00",3.006,"0.118","237.030","12.600","0.000","1.000","18.000"
2009-10-07,"20:57:00",3.024,"0.122","237.380","12.600","0.000","2.000","18.000"
2009-10-07,"20:58:00",3.052,"0.104","237.450","12.800","0.000","1.000","18.000"
2009-10-07,"20:59:00",3.018,"0.000","237.180","12.600","0.000","2.000","18.000"
2009-10-07,"21:00:00",2.998,"0.000","237.210","12.600","0.000","1.000","17.000"
2009-10-07,"21:01:00",2.862,"0.000","237.460","12.000","0.000","1.000","18.000"
2009-10-07,"21:02:00",2.83,"0.000","237.360","11.800","0.000","1.000","18.000"
2009-10-07,"21:03:00",2.782,"0.090","237.470","11.600","0.000","1.000","18.000"
2009-10-07,"21:04:00",2.762,"0.094","237.450","11.600","0.000","0.000","18.000"
2009-10-07,"21:05:00",2.778,"0.090","237.520","11.600","0.000","0.000","18.000"
2009-10-07,"21:06:00",2.782,"0.086","237.740","11.600","0.000","0.000","18.000"
2009-10-07,"21:07:00",2.912,"0.000","237.120","12.200","0.000","0.000","18.000"
2009-10-07,"21:08:00",2.914,"0.000","236.880","12.200","0.000","0.000","17.000"
2009-10-07,"21:09:00",3.12,"0.100","237.470","13.000","0.000","3.000","18.000"
2009-10-07,"21:10:00",3.136,"0.086","238.070","13.000","0.000","4.000","18.000"
2009-10-07,"21:11:00",3.146,"0.102","237.550","13.200","0.000","3.000","18.000"
2009-10-07,"21:12:00",3.136,"0.084","237.570","13.200","0.000","4.000","18.000"
2009-10-07,"21:13:00",3.15,"0.106","238.360","13.200","0.000","3.000","18.000"
2009-10-07,"21:14:00",3.2,"0.088","238.910","13.400","0.000","3.000","18.000"
2009-10-07,"21:15:00",3.158,"0.106","238.900","13.200","0.000","4.000","18.000"
2009-10-07,"21:16:00",3.152,"0.086","239.110","13.200","0.000","3.000","18.000"
2009-10-07,"21:17:00",2.988,"0.000","239.540","12.400","0.000","1.000","19.000"
2009-10-07,"21:18:00",2.966,"0.000","239.250","12.400","0.000","0.000","18.000"
2009-10-07,"21:19:00",2.972,"0.000","239.490","12.400","0.000","0.000","18.000"
2009-10-07,"21:20:00",2.994,"0.000","239.820","12.400","0.000","0.000","18.000"
2009-10-07,"21:21:00",2.966,"0.000","239.910","12.200","0.000","0.000","18.000"
2009-10-07,"21:22:00",2.914,"0.056","239.880","12.000","0.000","1.000","19.000"
2009-10-07,"21:23:00",1.858,"0.088","240.840","7.600","0.000","0.000","2.000"
2009-10-07,"21:24:00",1.838,"0.082","240.750","7.600","0.000","0.000","0.000"
2009-10-07,"21:25:00",1.82,"0.088","240.890","7.600","0.000","0.000","1.000"
2009-10-07,"21:26:00",2.14,"0.000","240.840","9.000","0.000","0.000","5.000"
2009-10-07,"21:27:00",2.47,"0.076","240.560","10.200","0.000","0.000","12.000"
2009-10-07,"21:28:00",2.516,"0.078","240.180","10.400","0.000","1.000","12.000"
2009-10-07,"21:29:00",2.488,"0.074","240.410","10.200","0.000","0.000","12.000"
2009-10-07,"21:30:00",2.484,"0.078","240.220","10.200","0.000","0.000","13.000"
2009-10-07,"21:31:00",1.82,"0.072","240.930","7.600","0.000","0.000","2.000"
2009-10-07,"21:32:00",1.778,"0.082","240.900","7.400","0.000","0.000","0.000"
2009-10-07,"21:33:00",1.792,"0.062","241.160","7.400","0.000","0.000","1.000"
2009-10-07,"21:34:00",1.862,"0.000","241.840","7.600","0.000","0.000","1.000"
2009-10-07,"21:35:00",1.838,"0.000","241.640","7.600","0.000","0.000","0.000"
2009-10-07,"21:36:00",1.856,"0.000","241.580","7.600","0.000","1.000","1.000"
2009-10-07,"21:37:00",1.916,"0.090","241.540","7.800","0.000","0.000","1.000"
2009-10-07,"21:38:00",1.762,"0.158","241.640","7.200","0.000","0.000","0.000"
2009-10-07,"21:39:00",1.736,"0.154","242.140","7.200","0.000","0.000","1.000"
2009-10-07,"21:40:00",1.752,"0.160","242.350","7.200","0.000","0.000","1.000"
2009-10-07,"21:41:00",1.73,"0.154","242.250","7.200","0.000","0.000","0.000"
2009-10-07,"21:42:00",1.742,"0.158","241.780","7.200","0.000","1.000","1.000"
2009-10-07,"21:43:00",1.722,"0.152","241.670","7.000","0.000","0.000","1.000"
2009-10-07,"21:44:00",1.74,"0.158","241.870","7.200","0.000","0.000","0.000"
2009-10-07,"21:45:00",1.722,"0.154","241.830","7.000","0.000","0.000","1.000"
2009-10-07,"21:46:00",1.74,"0.160","242.140","7.200","0.000","0.000","1.000"
2009-10-07,"21:47:00",1.754,"0.154","242.080","7.200","0.000","0.000","0.000"
2009-10-07,"21:48:00",1.792,"0.154","241.210","7.400","0.000","1.000","1.000"
2009-10-07,"21:49:00",1.788,"0.154","241.580","7.400","0.000","0.000","0.000"
2009-10-07,"21:50:00",1.79,"0.152","241.750","7.400","0.000","0.000","1.000"
2009-10-07,"21:51:00",1.79,"0.156","241.530","7.400","0.000","0.000","1.000"
2009-10-07,"21:52:00",1.666,"0.000","241.530","6.800","0.000","0.000","0.000"
2009-10-07,"21:53:00",1.622,"0.080","240.820","6.600","0.000","1.000","1.000"
2009-10-07,"21:54:00",1.614,"0.086","241.000","6.600","0.000","0.000","1.000"
2009-10-07,"21:55:00",1.634,"0.080","241.260","6.800","0.000","0.000","0.000"
2009-10-07,"21:56:00",1.616,"0.086","241.340","6.600","0.000","0.000","1.000"
2009-10-07,"21:57:00",1.634,"0.080","241.250","6.800","0.000","0.000","1.000"
2009-10-07,"21:58:00",1.616,"0.086","241.400","6.600","0.000","0.000","0.000"
2009-10-07,"21:59:00",1.586,"0.000","241.670","6.600","0.000","0.000","1.000"
2009-10-07,"22:00:00",1.926,"0.000","241.660","7.800","0.000","0.000","1.000"
2009-10-07,"22:01:00",2,"0.000","241.630","8.200","0.000","1.000","0.000"
2009-10-07,"22:02:00",2.038,"0.000","241.770","8.400","0.000","0.000","1.000"
2009-10-07,"22:03:00",2.08,"0.000","242.120","8.600","0.000","0.000","1.000"
2009-10-07,"22:04:00",1.386,"0.000","242.710","5.600","0.000","0.000","0.000"
2009-10-07,"22:05:00",1.298,"0.000","241.960","5.400","0.000","0.000","1.000"
2009-10-07,"22:06:00",1.26,"0.000","242.020","5.200","0.000","0.000","1.000"
2009-10-07,"22:07:00",1.382,"0.000","242.210","5.600","0.000","1.000","0.000"
2009-10-07,"22:08:00",1.522,"0.136","243.370","6.200","0.000","0.000","1.000"
2009-10-07,"22:09:00",1.676,"0.140","243.450","6.800","0.000","0.000","1.000"
2009-10-07,"22:10:00",0.972,"0.150","244.130","4.000","0.000","0.000","0.000"
2009-10-07,"22:11:00",0.956,"0.156","243.500","4.000","0.000","0.000","1.000"
2009-10-07,"22:12:00",0.934,"0.150","243.100","3.800","0.000","0.000","1.000"
2009-10-07,"22:13:00",0.948,"0.156","243.310","3.800","0.000","1.000","0.000"
2009-10-07,"22:14:00",0.932,"0.152","243.950","3.800","0.000","0.000","1.000"
2009-10-07,"22:15:00",0.966,"0.166","246.410","4.000","0.000","0.000","1.000"
2009-10-07,"22:16:00",0.946,"0.160","246.420","3.800","0.000","0.000","0.000"
2009-10-07,"22:17:00",0.962,"0.164","246.200","4.000","0.000","0.000","1.000"
2009-10-07,"22:18:00",0.946,"0.162","246.980","3.800","0.000","0.000","1.000"
2009-10-07,"22:19:00",0.962,"0.168","246.880","3.800","0.000","1.000","0.000"
2009-10-07,"22:20:00",0.962,"0.168","247.220","3.800","0.000","0.000","1.000"
2009-10-07,"22:21:00",0.946,"0.162","246.870","3.800","0.000","0.000","1.000"
2009-10-07,"22:22:00",0.922,"0.108","246.320","3.800","0.000","0.000","0.000"
2009-10-07,"22:23:00",0.85,"0.000","246.800","3.400","0.000","0.000","1.000"
2009-10-07,"22:24:00",0.87,"0.000","246.810","3.400","0.000","0.000","1.000"
2009-10-07,"22:25:00",0.866,"0.000","246.340","3.600","0.000","0.000","0.000"
2009-10-07,"22:26:00",0.946,"0.132","245.950","3.800","0.000","1.000","1.000"
2009-10-07,"22:27:00",0.922,"0.126","246.120","3.800","0.000","0.000","1.000"
2009-10-07,"22:28:00",0.94,"0.132","246.180","3.800","0.000","0.000","0.000"
2009-10-07,"22:29:00",0.92,"0.126","245.820","3.800","0.000","0.000","1.000"
2009-10-07,"22:30:00",0.936,"0.130","245.610","3.800","0.000","0.000","1.000"
2009-10-07,"22:31:00",0.918,"0.126","245.800","3.800","0.000","0.000","0.000"
2009-10-07,"22:32:00",0.928,"0.132","245.830","3.800","0.000","1.000","1.000"
2009-10-07,"22:33:00",1.44,"0.318","245.260","6.000","0.000","0.000","11.000"
2009-10-07,"22:34:00",1.476,"0.308","245.140","6.000","0.000","0.000","12.000"
2009-10-07,"22:35:00",1.464,"0.284","244.640","6.000","0.000","0.000","12.000"
2009-10-07,"22:36:00",1.494,"0.290","244.790","6.200","0.000","0.000","13.000"
2009-10-07,"22:37:00",1.02,"0.164","245.260","4.400","0.000","0.000","5.000"
2009-10-07,"22:38:00",0.912,"0.254","245.410","4.000","0.000","2.000","1.000"
2009-10-07,"22:39:00",0.956,"0.366","245.610","4.000","0.000","1.000","1.000"
2009-10-07,"22:40:00",0.954,"0.348","245.290","4.000","0.000","2.000","0.000"
2009-10-07,"22:41:00",0.88,"0.258","245.710","3.600","0.000","2.000","1.000"
2009-10-07,"22:42:00",0.894,"0.262","245.490","3.800","0.000","2.000","1.000"
2009-10-07,"22:43:00",0.876,"0.258","245.680","3.600","0.000","1.000","0.000"
2009-10-07,"22:44:00",0.81,"0.244","245.800","3.400","0.000","2.000","1.000"
2009-10-07,"22:45:00",0.776,"0.236","245.990","3.200","0.000","1.000","1.000"
2009-10-07,"22:46:00",0.792,"0.240","245.750","3.400","0.000","2.000","0.000"
2009-10-07,"22:47:00",0.772,"0.236","245.920","3.200","0.000","2.000","1.000"
2009-10-07,"22:48:00",0.792,"0.242","246.140","3.400","0.000","1.000","1.000"
2009-10-07,"22:49:00",0.78,"0.238","246.430","3.200","0.000","2.000","0.000"
2009-10-07,"22:50:00",0.784,"0.242","246.310","3.200","0.000","1.000","1.000"
2009-10-07,"22:51:00",0.788,"0.244","246.300","3.200","0.000","2.000","1.000"
2009-10-07,"22:52:00",0.766,"0.238","246.040","3.200","0.000","2.000","0.000"
2009-10-07,"22:53:00",0.696,"0.108","245.870","2.800","0.000","1.000","1.000"
2009-10-07,"22:54:00",0.672,"0.096","245.950","2.600","0.000","2.000","1.000"
2009-10-07,"22:55:00",0.692,"0.102","246.280","2.800","0.000","1.000","0.000"
2009-10-07,"22:56:00",0.672,"0.096","246.420","2.600","0.000","2.000","1.000"
2009-10-07,"22:57:00",0.692,"0.102","246.740","2.800","0.000","1.000","1.000"
2009-10-07,"22:58:00",0.672,"0.096","246.600","2.600","0.000","1.000","1.000"
2009-10-07,"22:59:00",0.69,"0.102","246.290","2.800","0.000","2.000","0.000"
2009-10-07,"23:00:00",0.672,"0.096","246.740","2.600","0.000","1.000","1.000"
2009-10-07,"23:01:00",0.69,"0.102","246.900","2.800","0.000","2.000","1.000"
2009-10-07,"23:02:00",0.672,"0.098","247.100","2.600","0.000","1.000","0.000"
2009-10-07,"23:03:00",0.69,"0.102","246.830","2.800","0.000","2.000","1.000"
2009-10-07,"23:04:00",0.672,"0.098","247.320","2.600","0.000","1.000","1.000"
2009-10-07,"23:05:00",0.69,"0.102","246.850","2.800","0.000","2.000","0.000"
2009-10-07,"23:06:00",0.668,"0.096","246.720","2.600","0.000","1.000","1.000"
2009-10-07,"23:07:00",0.688,"0.102","246.910","2.800","0.000","1.000","1.000"
2009-10-07,"23:08:00",0.668,"0.096","246.840","2.600","0.000","2.000","0.000"
2009-10-07,"23:09:00",0.788,"0.218","246.850","3.400","0.000","1.000","1.000"
2009-10-07,"23:10:00",0.776,"0.238","246.770","3.200","0.000","1.000","1.000"
2009-10-07,"23:11:00",0.792,"0.244","247.000","3.200","0.000","2.000","0.000"
2009-10-07,"23:12:00",0.77,"0.238","246.830","3.200","0.000","1.000","1.000"
2009-10-07,"23:13:00",0.784,"0.242","246.480","3.200","0.000","2.000","1.000"
2009-10-07,"23:14:00",0.858,"0.346","246.740","3.800","0.000","1.000","0.000"
2009-10-07,"23:15:00",0.858,"0.352","246.600","3.800","0.000","1.000","1.000"
2009-10-07,"23:16:00",0.836,"0.344","246.170","3.600","0.000","2.000","1.000"
2009-10-07,"23:17:00",0.854,"0.348","245.960","3.600","0.000","1.000","0.000"
2009-10-07,"23:18:00",0.832,"0.342","245.940","3.600","0.000","1.000","1.000"
2009-10-07,"23:19:00",0.852,"0.350","246.340","3.600","0.000","2.000","1.000"
